18650,-8.16,-36.3922,1200.39,96835.2
38688,-7.2531,-37.3844,1196.12,85356.8
289605,-8.2128,-36.3936,1192.56,56256.6
1009107,-8.2289,-36.4403,1179.96,41293.7
80809,-8.1511,-36.7228,1176.46,74133.3
242401,-8.0931,-36.6764,1176.29,58606.2
57784,-7.8228,-38.0558,1176.21,79193.6
5598126,-7.8103,-38.0608,1172.81,25150.1
5945811,-8.155,-36.6867,1171.41,24679.6
1720472,-8.22,-36.4167,1170.2,35746.3
8159888,-7.8225,-38.0658,1165.12,22292.4
9304913,-8.095,-36.6883,1157.88,21358.2
8598470,-8.2183,-36.4392,1152.64,21914.8
2933064,-8.2219,-36.4283,1152.18,30655.2
853793,-8.2275,-36.3822,1150.86,43132.1
7374492,-8.2033,-36.3894,1147.12,23034.5
1961495,-8.1919,-36.41,1147.03,34453.9
698126,-8.2569,-36.4681,1146.94,45403.2
3687221,-8.1722,-36.7336,1146.82,28619.5
3267206,-8.2631,-36.4792,1146.21,29683.8
3582683,-8.1328,-36.6769,1145.87,28869.9
7148215,-8.1978,-36.4103,1145.54,23265.7
5159198,-8.1664,-36.7144,1142.52,25800.3
20009,-4.7664,-40.1314,1141.48,95736.8
5097830,-7.8047,-38.0742,1139.89,25898.9
3296755,-7.8369,-38.0742,1138.85,29604.3
1268196,-4.7714,-40.1167,1138.68,38859.9
6531579,-8.1331,-36.6889,1137.74,23951.2
1208310,-8.0914,-36.6475,1137.23,39366.5
4421249,-4.7625,-40.1264,1136.51,27072.8
2066341,-4.7772,-40.1042,1135.25,33947.2
4340645,-8.2356,-36.4439,1134.29,27227.7
3235221,-8.1961,-36.4056,1134.07,29769.6
3964793,-7.7617,-38.0656,1133.8,27993.8
5352324,-7.835,-38.0511,1133.13,25504.8
1515737,-7.8242,-38.1128,1128.47,37024.5
9917403,-7.8122,-38.05,1128.31,20918.2
7101278,-8.0881,-36.6661,1126.19,23317.7
186251,-8.3108,-36.7342,1126.11,62185.5
1496106,-8.0828,-36.6178,1125.25,37156.8
1573764,-8.2108,-36.3764,1124.92,36642.3
339096,-7.7794,-38.1267,1123.7,54198.5
3920003,-8.1336,-36.7231,1123.42,28089.2
8345163,-8.1211,-36.6531,1122.56,22126.0
8477319,-8.2117,-36.4025,1122.51,22016.3
288659,-4.8367,-40.1606,1121.53,56298.5
1789393,-8.3483,-36.7964,1120.4,35355.6
2928831,-8.1839,-36.6886,1120.35,30665.6
6466373,-8.3461,-36.7839,1120.14,24028.2
868769,-8.3014,-36.7056,1119.11,42939.6
4736822,-8.2047,-36.4233,1118.6,26499.6
10028942,-8.1642,-36.6708,1117.76,20841.9
4624410,-8.1903,-36.7222,1117.54,26698.4
4526843,-8.2053,-36.4156,1117.46,26876.8
8631943,-8.2019,-36.4178,1113.23,21885.7
5214885,-8.1889,-36.6942,1112.94,25713.8
6890710,-8.1983,-36.4211,1112.45,23543.4
3256403,-8.3206,-36.7197,1112.13,29711.7
10507029,-8.1814,-36.4072,1111.46,20521.5
590547,-8.2825,-36.4972,1111.4,47357.9
10588,-4.2083,-38.9747,1111.4,105798.6
2832580,-8.1869,-36.4192,1110.39,30971.6
2831985,-8.2447,-36.4225,1109.84,30973.7
382725,-7.8014,-38.1828,1108.56,52662.7
4788426,-8.1867,-36.4019,1108.29,26410.5
11666957,-8.2128,-36.4389,1107.85,19817.1
492354,-4.8278,-40.1178,1107.21,49537.0
10178040,-8.1719,-36.755,1107.18,20740.8
4377394,-8.16,-36.6575,1106.13,27157.4
4729053,-8.1758,-36.4086,1105.3,26514.0
5436234,-8.2906,-36.4997,1104.45,25382.1
7072993,-8.3231,-36.7547,1103.78,23345.0
2621392,-8.0769,-36.6589,1103.51,31685.4
8571962,-8.1517,-36.6669,1100.59,21938.0
10587910,-8.3369,-36.7753,1100.04,20471.8
1118941,-8.0633,-36.5736,1099.96,40180.2
11048761,-8.3164,-36.7256,1099.81,20183.4
2946570,-4.7775,-40.12,1099.09,30611.6
4187546,-8.2089,-36.7733,1098.4,27527.9
1714271,-8.3286,-36.7042,1098.24,35781.9
8118244,-8.08,-36.6661,1097.6,22326.6
10475117,-7.8506,-38.1392,1097.49,20543.2
6037443,-8.3225,-36.735,1097.16,24557.9
6071118,-8.3425,-36.7658,1095.87,24516.4
8553621,-7.8106,-38.1189,1094.28,21949.6
6306433,-8.1897,-36.7492,1093.88,24218.3
4555335,-8.3264,-36.7683,1093.73,26822.2
4755743,-8.2422,-36.4678,1092.98,26465.9
599576,-4.8017,-40.1258,1092.54,47180.0
1754932,-8.2722,-36.4628,1092.15,35547.9
10800859,-8.0892,-36.6908,1091.83,20334.4
9549384,-8.1914,-36.7725,1090.53,21178.5
243266,-4.7872,-40.1814,1089.95,58557.2
4928957,-8.2778,-36.4667,1089.59,26173.0
1522812,-4.7803,-40.1333,1088.96,36976.3
26297,-4.5461,-39.7464,1088.87,91400.1
139238,-8.1006,-36.7436,1088.33,66251.1
11558169,-8.1994,-36.7589,1087.91,19881.3
1263709,-4.7483,-40.1372,1087.39,38895.9
2226432,-8.2719,-36.4547,1086.75,33224.5
8112037,-8.1381,-36.7428,1086.34,22332.3
9368255,-8.1914,-36.7839,1086.25,21313.4
9524,-3.6269,-39.5964,1086.24,107505.9
4869950,-8.1983,-36.3686,1085.78,26272.6
5363835,-8.1947,-36.3953,1085.71,25487.3
6132387,-8.1794,-36.4158,1084.95,24438.3
999134,-4.8281,-40.1456,1084.13,41401.6
3323627,-8.325,-36.6933,1082.6,29531.0
3498368,-8.1164,-36.6228,1082.29,29078.8
312009,-8.2308,-36.4931,1082.25,55284.4
10239332,-8.3006,-36.69,1081.75,20697.7
10681423,-4.7617,-40.1203,1081.55,20409.4
7163241,-8.0753,-36.6694,1081.37,23249.3
8756218,-8.1872,-36.6778,1081.29,21783.5
5615250,-8.1089,-36.6056,1081.24,25124.8
115425,-4.6936,-40.1086,1081.13,68913.4
2505436,-8.3147,-36.7031,1081.07,32108.9
4583323,-4.8367,-40.1661,1081.04,26772.3
11103361,-8.3533,-36.8031,1080.86,20148.7
6009017,-8.2761,-36.4792,1080.34,24596.8
1383431,-4.8178,-40.115,1080.27,37957.5
1970487,-4.7553,-40.1422,1080.27,34409.5
3573109,-4.8314,-40.1375,1080.14,28894.2
11276725,-8.1397,-36.7319,1079.69,20044.1
8090562,-8.1122,-36.6128,1078.02,22352.3
6290027,-8.0825,-36.675,1077.77,24239.4
4042578,-4.8372,-40.1522,1077.62,27827.1
3149803,-8.2508,-36.4456,1077.1,30012.5
3243589,-4.7919,-40.1939,1076.84,29748.1
1361008,-8.3014,-36.6703,1076.82,38126.6
78075,-7.9742,-37.3469,1075.49,74671.9
7947544,-8.1764,-36.77,1075.27,22480.2
112977,-8.3883,-37.1911,1075.18,69227.0
8115118,-8.3428,-36.7561,1074.86,22329.5
10729596,-8.2253,-36.4461,1074.43,20381.3
8575261,-8.3525,-36.8142,1073.92,21935.1
2495643,-8.3097,-36.6664,1073.91,32144.6
36027,-8.6519,-38.0258,1073.71,86495.7
2387357,-8.2503,-36.4264,1073.56,32564.0
4928958,-8.2186,-36.3817,1073.35,26173.0
900310,-8.1558,-36.7967,1073.32,42543.1
5194835,-8.3306,-36.7289,1073.27,25746.0
1981904,-4.7925,-40.21,1072.2,34353.9
4498355,-4.6975,-40.1097,1071.7,26928.9
